node_name,is_accused,is_witness,gender,gender_female,gender_male,brokerage_score,degree,betweenness_centrality,pagerank,closeness_centrality,eigenvector_centrality,clustering_coefficient,constraint,predicted_prob,predicted_accused
Jean Marchand Didelot,0,1,unknown,0,0,0.0,1,0.0,3.6336361177564906e-05,0.0,0.0,0.0,0.0,0.007296596573403702,0
Jean Mareschal,0,1,unknown,0,0,0.0,2,0.0012216938397289,7.320060941596004e-05,0.1610833421957531,0.0008974974587414,0.0,0.5,0.004921675852418261,0
Jean Marguis,0,0,unknown,0,0,0.0,1,0.0,6.701103665116779e-05,0.1158592554818969,1.0871331939595663e-06,0.0,0.0,0.005575389939589581,0
Jean Marion,0,0,unknown,0,0,0.6666666666666667,3,0.0017609509134932,0.0001242158886293,0.2032927702219041,0.0105613834138572,0.3333333333333333,0.5017361111111112,0.6234339983012349,1
Jean Marion de Docelles,0,1,unknown,0,0,0.0,1,0.0,3.521956624094934e-05,0.0,0.0,0.0,0.0,0.007288303723923113,0
Jean Marion de Sainct Remy,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Jean Marlier,0,1,unknown,0,0,0.0,9,0.0,0.0001604594624899,0.1821753598203905,0.0033936948717596,1.0,0.3759975613473556,0.46410301420451106,0
Jean Marsellot,0,0,unknown,0,0,0.0,1,0.0,5.694118550563208e-05,0.1596907397645405,0.0001656917645386,0.0,0.0,0.00492328764524601,0
Jean Martin,0,1,unknown,0,0,0.0,1,0.0,6.770651423854509e-05,0.1429920070489017,5.0738421582069745e-05,0.0,0.0,0.005199493941147611,0
Jean Martin le vieux,0,1,unknown,0,0,0.0,10,0.0,0.0001817838564161,0.1739796309058886,0.0019511696078894,1.0,0.3263712861453121,0.5117308051484288,1
Jean Masson,0,1,unknown,0,0,0.8666666666666667,6,0.020852810135352,0.0001945389531065,0.2221678971300053,0.0121700361218444,0.1333333333333333,0.1778766249980717,0.2834130304121296,0
Jean Masson bouchier,0,0,unknown,0,0,0.0,9,0.0,0.0001672817223609,0.1714458194989435,0.0018234943060956,1.0,0.3726852765086959,0.4736946004059099,0
Jean Masson de Moriviller,0,1,unknown,0,0,0.0,1,0.0,3.8422452440111525e-05,0.132954911197589,2.3652020332238283e-05,0.0,0.0,0.005179910203462258,0
Jean Masson de Sachemont,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Jean Masson d’Auzelievre,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Jean Masson le jeune de Mouriviller,0,1,unknown,0,0,0.0,1,0.0,6.989383311941244e-05,0.0,0.0,0.0,0.0,0.0075501967828732735,0
Jean Mathieu,0,0,unknown,0,0,1.0,4,0.0074924752908186,0.0001794843895041,0.195575449771886,0.0034589303418544,0.0,0.3333333333333333,0.7176343817831489,1
Jean Mathieu dit le viel Jean,0,1,unknown,0,0,0.0,1,0.0,3.8155680023346115e-05,0.1385492575540445,3.30968512184836e-05,0.0,0.0,0.005103749921088311,0
Jean Mathieu le jeune,0,1,unknown,0,0,0.0,1,0.0,5.763532541357515e-05,0.1668196336135687,0.0002166377912093,0.0,0.0,0.004835888419282594,0
Jean Mathieu le viel,0,1,unknown,0,0,0.1818181818181817,11,0.000400245452844,0.000200749994735,0.1788976377952756,0.0022060462361408,0.8181818181818182,0.3014957994672494,0.6569731294932681,1
Jean Mathieu manouvrier,0,1,unknown,0,0,0.0,7,0.0,0.0001270518879907,0.0,0.0,1.0,0.4927113702623905,0.5040541815246684,1
Jean Mathis,0,0,unknown,0,0,0.0,1,0.0,6.389892642501262e-05,0.1519021194089723,8.385493695594375e-05,0.0,0.0,0.005060560814272124,0
Jean Maurice,0,0,unknown,0,0,0.0,1,0.0,7.035374602104544e-05,0.13927969348659,1.4146051802633656e-05,0.0,0.0,0.0052644560983630215,0
Jean Maxeray carpentier de St Nicolas,0,1,unknown,0,0,0.0,1,0.0,6.511368061086824e-05,0.1137393306800831,3.887232247429198e-07,0.0,0.0,0.005595304826952715,0
Jean Melain,0,1,unknown,0,0,0.0,7,0.0,0.0001125243121225,0.0,0.0,1.0,0.4553566924969267,0.5003289059293281,1
Jean Mengenot,0,1,unknown,0,0,0.0,2,0.0015987004671853,6.894518444174119e-05,0.2047861553021767,0.0107435508595963,0.0,0.5,0.004079014270978087,0
Jean Mengeot,0,1,unknown,0,0,0.0,10,0.0,0.0001830726176144,0.1475947640237762,6.858140860258162e-05,1.0,0.3496944444444444,0.5302914300360377,1
Jean Mengin,0,1,unknown,0,0,0.4230769230769231,13,0.0196210143395204,0.0002945823494851,0.2133333333333333,0.0133552724326844,0.5769230769230769,0.2205132421690863,0.2960323654507676,0
Jean Mengin de Bathelemont,0,1,unknown,0,0,0.0,1,0.0,6.805260726221143e-05,0.0,0.0,0.0,0.0,0.0075360582081958494,0
Jean Mengin de La Bolle,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Jean Mengin de Moyemont,0,1,unknown,0,0,0.1758241758241758,14,0.0010760903745165,0.0001922477886007,0.1301856520742608,4.186642898474776e-05,0.8241758241758241,0.25966546523315,0.750814645327459,1
Jean Mengin de la Fosse,0,1,unknown,0,0,0.0,10,0.0,0.0001550423899511,0.1212671132342344,0.0001575701391719,1.0,0.3282992449750025,0.540173990311476,1
Jean Menginot d'Entre-deux-Eaux,0,1,unknown,0,0,0.0,10,0.0,0.0001323219540031,0.0,0.0,1.0,0.357898347107438,0.6116941791310341,1
Jean Menusier,0,1,unknown,0,0,0.6442687747035574,23,0.0199423112153091,0.000382361073793,0.1847079387016788,0.0050954875675359,0.3557312252964427,0.1429915862861017,0.7910834238647055,1
Jean Mercier,0,0,unknown,0,0,0.0,1,0.0,5.4196386801216634e-05,0.1640907121190235,0.0002178140871781,0.0,0.0,0.004853190245629426,0
Jean Mereille,0,1,unknown,0,0,0.0,2,0.0005376505195342,8.084252794793912e-05,0.1814913927387466,0.0010019262486351,0.0,0.5,0.005130241588390432,0
Jean Merielle,0,0,unknown,0,0,0.0,1,0.0,5.288073868462037e-05,0.1943042846147267,0.0030467941727468,0.0,0.0,0.004452714211934171,0
Jean Methieu,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Michault dit Jeantaire,0,1,unknown,0,0,0.0,1,0.0,4.02219196431696e-05,0.1349930186268976,7.365834048987426e-06,0.0,0.0,0.0051622425518119824,0
Jean Michelet,0,1,unknown,0,0,0.0,1,0.0,4.095974371452434e-05,0.0,0.0,0.0,0.0,0.007331027634687055,0
Jean Michiel,0,0,unknown,0,0,1.0,3,0.0001382844724996,0.0001158608143438,0.1740196078431372,0.0009424415696225,0.0,0.3333333333333333,0.8486677291701276,1
Jean Michiel Jeannel,0,1,unknown,0,0,0.0,1,0.0,6.272008374226404e-05,0.1411136300114903,0.000555651836286,0.0,0.0,0.0051925189220953264,0
Jean Michiel Ratonge de la Vacherie,0,1,unknown,0,0,0.0,1,0.0,3.104109689229486e-05,0.1244454181957605,0.0002685314064434,0.0,0.0,0.005252957169205252,0
Jean Michiel de Belmont,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Jean Micquel,0,1,unknown,0,0,0.0,10,0.0,0.0001308108861464,0.1318592031571921,3.258040061352313e-05,1.0,0.300587358432813,0.5271825485648104,1
Jean Moine,0,0,unknown,0,0,0.0,9,0.0,0.0001282057870691,0.1322660456993159,5.341174810964311e-05,1.0,0.3881877762536197,0.4901975247796671,0
Jean Molen,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Mongeay,0,1,unknown,0,0,0.4230769230769231,13,0.0124422397119514,0.0002761947080539,0.2141275151972103,0.0533740745522182,0.5769230769230769,0.1964719505340126,0.48489108553625104,0
Jean Mongenat portier de la portembas de Blamont,0,1,unknown,0,0,0.0,1,0.0,6.332060251603457e-05,0.1363663645639517,3.05877785524396e-05,0.0,0.0,0.0052662832288599085,0
Jean Mongeot,0,0,unknown,0,0,0.0,2,0.000898560520687,7.828055136969261e-05,0.2056201638083171,0.0110860261792071,0.0,0.5,0.0044883155687278535,0
Jean Mongeotte,0,1,unknown,0,0,0.0,10,0.0,0.0001743835248449,0.1774722699578191,0.0039151576236259,1.0,0.3452544550619835,0.5064536664927073,1
Jean Mongeotte de Gondrexon,0,1,unknown,0,0,0.0,7,0.0,0.0001270518879907,0.0,0.0,1.0,0.4927113702623905,0.5040541815246684,1
Jean Mongin dit Haxat,0,1,unknown,0,0,0.0,1,0.0,6.320832060712374e-05,0.1588422414094452,0.0001326412132421,0.0,0.0,0.004966173343480341,0
Jean Morel serrurier de Charmes,0,1,unknown,0,0,0.0,10,0.0,0.0001393077144862,0.0,0.0,1.0,0.361,0.6133948028569438,1
Jean Moulat,0,1,unknown,0,0,0.0,7,0.0,0.000124495502756,0.1623031039039897,0.0009125234700227,1.0,0.4539389451925894,0.3984679356279886,0
Jean Mourel,0,1,unknown,0,0,0.0,1,0.0,3.411139074526884e-05,0.0942191258190262,2.1379823255906845e-08,0.0,0.0,0.005702715366860328,0
Jean Mourenat de la Neufville,0,1,unknown,0,0,0.0,1,0.0,6.0570760292084347e-05,0.0,0.0,0.0,0.0,0.007478875724551866,0
Jean Mourice jeune fils,0,1,unknown,0,0,0.0,1,0.0,5.342528073261925e-05,0.1612949027403095,0.0011715367018432,0.0,0.0,0.0048742884968537336,0
Jean Mourisot de la Neufville,0,1,unknown,0,0,0.0,8,0.0,0.0001270518879907,0.0,0.0,1.0,0.439453125,0.5400364102071754,1
Jean Mourrat,0,0,unknown,0,0,0.0,1,0.0,5.152288757047539e-05,0.1520596994946959,8.104443070788294e-05,0.0,0.0,0.004995032213384934,0
Jean Mourxat,0,1,unknown,0,0,0.0,10,0.0,0.00016517019359,0.1603783573924399,0.0066861578099986,1.0,0.3147052227585243,0.5136792871313203,1
Jean Moyne,0,1,unknown,0,0,0.0,10,0.0,0.0001649238921869,0.1703914804259787,0.00138515983378,1.0,0.345396449704142,0.5100662198897195,1
Jean Mulnier,0,1,unknown,0,0,0.0,1,0.0,3.419874604885223e-05,0.1473697865992086,0.0018537180128497,0.0,0.0,0.004947942622197154,0
Jean Munisier,0,0,unknown,0,0,0.0,1,0.0,5.320249863222443e-05,0.1928447141705215,0.0026524352820096,0.0,0.0,0.004475039934974439,0
Jean Musnier,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Jean Nancey,0,0,unknown,0,0,0.0,1,0.0,5.9644880271653584e-05,0.1475372577031722,8.261282842429203e-05,0.0,0.0,0.005096058634193679,0
Jean Nicklauss,0,1,unknown,0,0,0.0,10,0.0,0.0001298830638819,0.1595113560571488,0.0098218614566071,1.0,0.3359730741639724,0.5034375046202241,1
Jean Noel,0,1,unknown,0,0,0.3181818181818182,12,0.0035494666752044,0.000258665223661,0.1690224668948073,0.0003035345746147,0.6818181818181818,0.2606423611111111,0.7024895240341228,1
Jean Noel de Nompatelize,0,1,unknown,0,0,0.0,10,0.0,0.000163235558977,0.0,0.0,1.0,0.361,0.6191986798677668,1
Jean Nyel,0,1,unknown,0,0,0.0,10,0.0,0.0001726606908404,0.1801173299508482,0.0059158811806039,1.0,0.3127289078165702,0.5031630791623767,1
Jean Odille,0,1,unknown,0,0,0.0,1,0.0,5.920200561844901e-05,0.1574333922322696,0.0004224039301597,0.0,0.0,0.004960812797318184,0
Jean Olriot,0,1,unknown,0,0,0.0,1,0.0,6.1024071023984976e-05,0.1367356764564275,1.6065727471110125e-05,0.0,0.0,0.0052490951393120745,0
Jean Ozele de Vimesnil,0,1,unknown,0,0,0.0,10,0.0,0.0001686249144938,0.0,0.0,1.0,0.344125,0.6205012877924605,1
Jean Parisat,0,1,unknown,0,0,0.0,2,0.0051936678674246,9.909663108408992e-05,0.1763975155279503,0.0007775696500343,0.0,0.5,0.0029309806449083287,0
Jean Parmentier,0,1,unknown,0,0,0.6166666666666667,16,0.0176021450276442,0.0003683810942653,0.2015077605321507,0.0051037085229605,0.3833333333333333,0.1631702769886363,0.6191016195138122,1
Jean Parmentier de Neufviller,0,1,unknown,0,0,0.0,1,0.0,3.411139074526884e-05,0.0942191258190262,2.1379823255906845e-08,0.0,0.0,0.005702715366860328,0
Jean Pastel,0,1,unknown,0,0,0.0,1,0.0,4.095974371452434e-05,0.0,0.0,0.0,0.0,0.007331027634687055,0
Jean Paticier du Vieux Marché,0,1,unknown,0,0,0.0,1,0.0,4.055630588329325e-05,0.1426239799121155,2.048997854288999e-05,0.0,0.0,0.005062588991039183,0
Jean Paulus Martin bourgeois de St. Dié,0,1,unknown,0,0,0.0,7,0.0,0.0001270518879907,0.0,0.0,1.0,0.4927113702623905,0.5040541815246684,1
Jean Pelisson,0,0,unknown,0,0,0.0,2,0.0004412212441001,8.219928629261168e-05,0.2006801218919754,0.0083627338873247,0.0,0.5,0.004867218054869127,0
Jean Pelisson de Moriviller,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Perrin,0,1,unknown,0,0,1.0,3,0.0019766068236725,0.0001004443186919,0.1848131126204905,0.0022863836357648,0.0,0.3333333333333333,0.8088351243055947,1
Jean Perrin de Remomeix,0,1,unknown,0,0,0.0,1,0.0,5.641316443814461e-05,0.14852585474276,0.0016598269123686,0.0,0.0,0.005048428088889174,0
Jean Perry,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Jean Perry de Sainct Margarée,0,1,unknown,0,0,0.0,9,0.0,0.0001270518879907,0.0,0.0,1.0,0.3964334705075445,0.5756060606805029,1
Jean Persin jeune fils,0,1,unknown,0,0,0.0,10,0.0,0.0001555096320669,0.1673973107386259,0.0019164836496778,1.0,0.3316682450666217,0.5093065593849575,1
Jean Petit,0,1,unknown,0,0,1.0,3,0.0012300604569286,0.0001136944034339,0.2095554325770153,0.0112681942806015,0.0,0.3333333333333333,0.8125474372619798,1
Jean Petit Jean,0,1,unknown,0,0,0.0,9,0.0,0.0001270518879907,0.0,0.0,1.0,0.3964334705075445,0.5756060606805029,1
Jean Petit Jean Louys,0,1,unknown,0,0,0.0,1,0.0,6.570474024211197e-05,0.1200972618670049,9.897198580140894e-07,0.0,0.0,0.0055070860866650185,0
Jean Petit Jean laboureur de St. Prancher,0,1,unknown,0,0,0.0,1,0.0,6.916801654961725e-05,0.0,0.0,0.0,0.0,0.00754462017530667,0
Jean Piarion,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Piedmontoy,0,0,unknown,0,0,0.0,1,0.0,5.905617262702683e-05,0.1454918032786885,5.593315801428278e-05,0.0,0.0,0.005120412398896102,0
Jean Pierat,0,0,unknown,0,0,0.0,2,7.291400798842898e-06,8.592206954944192e-05,0.1930167360462152,0.0028854646846993,0.0,0.525625,0.005331246798237363,0
Jean Pierat de Moncel,0,1,unknown,0,0,0.0,1,0.0,6.272008374226404e-05,0.1411136300114903,0.000555651836286,0.0,0.0,0.0051925189220953264,0
Jean Pierel d'Anoulzey,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Jean Piernille,0,1,unknown,0,0,0.0,2,3.7685373921332505e-05,9.50703946108986e-05,0.1626749722550388,0.0002349859994888,0.0,0.5,0.005833929696373985,0
Jean Pieron,0,1,unknown,0,0,0.5714285714285714,15,0.0275348545960768,0.0003153317073021,0.2123761450738455,0.0171571994222743,0.4285714285714285,0.1727037037037037,0.23829518484505177,0
Jean Pieron de la Grandefosse,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Jean Pierrat,0,1,unknown,0,0,0.0,1,0.0,4.055630588329325e-05,0.1426239799121155,2.048997854288999e-05,0.0,0.0,0.005062588991039183,0
Jean Pierrat du Viel Marché,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Jean Pierron,0,0,unknown,0,0,0.0,1,0.0,4.7738425893601855e-05,0.1923874846521868,0.0044049493181508,0.0,0.0,0.004437992114781539,0
Jean Pierron Geliat,0,0,unknown,0,0,0.0,2,0.0,0.0001081055530625,0.0,0.0,1.0,0.953125,0.32638576219745513,0
Jean Pierron de la Bosse,0,1,unknown,0,0,0.0,10,0.0,0.0001265157215281,0.1167643128790214,3.733319900804756e-05,1.0,0.3459777777777778,0.5358878964426892,1
Jean Pierson,0,0,unknown,0,0,0.0,1,0.0,5.4196386801216634e-05,0.1640907121190235,0.0002178140871781,0.0,0.0,0.004853190245629426,0
Jean Pierson de Raon,0,1,unknown,0,0,0.0,1,0.0,6.966701544135137e-05,0.0,0.0,0.0,0.0,0.007548453653730865,0
Jean Pinadel,0,0,unknown,0,0,0.0,1,0.0,5.288073868462037e-05,0.1943042846147267,0.0030467941727468,0.0,0.0,0.004452714211934171,0
Jean Poirel,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Jean Poirot,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Polain,0,1,unknown,0,0,0.0,1,0.0,5.8989283590985216e-05,0.1610605040229681,0.0001615296886849,0.0,0.0,0.0049161249588347495,0
Jean Pordon,0,0,unknown,0,0,0.0,1,0.0,8.713197665204699e-05,0.0,0.0,0.0,0.0,0.007683850065672546,0
Jean Poulain,0,1,unknown,0,0,0.0,2,0.0021458947310589,8.090616303623471e-05,0.1739196999272783,0.0005556921565728,0.0,0.5,0.004269413899300763,0
Jean Prevost,0,1,unknown,0,0,0.1818181818181817,11,0.0025471356173339,0.0001843544719146,0.174072939013178,0.0251038879678704,0.8181818181818182,0.2599531754579785,0.5793244771583255,1
Jean Prevost boulengier de Raon,0,1,unknown,0,0,0.0,10,0.0,0.0001674589614179,0.0,0.0,1.0,0.3548099173553718,0.6202196232322604,1
Jean Prevost de Moyemont,0,1,unknown,0,0,0.1758241758241758,14,0.0010760903745165,0.0001922477886007,0.1301856520742608,4.186642898474776e-05,0.8241758241758241,0.25966546523315,0.750814645327459,1
Jean Purel,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Jean Purel du chauffour de Flin,0,1,unknown,0,0,0.0,1,0.0,5.6976500713591254e-05,0.1565924598525053,0.0001114584148055,0.0,0.0,0.004963823539379345,0
Jean Quezel,0,0,unknown,0,0,0.0,1,0.0,6.250548916306425e-05,0.1563338608683685,0.0001276193606157,0.0,0.0,0.004995085184542986,0
Jean Quezel de Mouriviller,0,1,unknown,0,0,0.0,1,0.0,6.989383311941244e-05,0.0,0.0,0.0,0.0,0.0075501967828732735,0
Jean Quirien,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Jean Ramberviller,0,1,unknown,0,0,0.4117647058823529,18,0.0014231539079445,0.0002822437040472,0.1749643833506603,0.0056039666877766,0.5882352941176471,0.1931525850480892,0.9048532517533552,1
Jean Ranarre pelletier bourgeois de Blamont,0,1,unknown,0,0,0.0,1,0.0,6.332060251603457e-05,0.1363663645639517,3.05877785524396e-05,0.0,0.0,0.0052662832288599085,0
Jean Raon de Xennenay,0,1,unknown,0,0,0.0,1,0.0,6.74037814262055e-05,0.1031906438060633,5.209427840658061e-08,0.0,0.0,0.005763968110386986,0
Jean Ravibaude,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Jean Raville,0,1,unknown,0,0,0.0,1,0.0,4.910614922457001e-05,0.1694573932500466,0.000476123675686,0.0,0.0,0.004758486823072263,0
Jean Recouvreur,0,0,unknown,0,0,0.0,1,0.0,4.344693217933717e-05,0.1734947119239433,0.00106712138342,0.0,0.0,0.004675555280143564,0
Jean Regnauldin,0,1,unknown,0,0,0.6571428571428571,21,0.0166858456800326,0.0004018653702153,0.2061986658801107,0.0121517686081602,0.3428571428571428,0.1361768973063091,0.8088418394980337,1
Jean Regnauldin de Nompatelize,0,1,unknown,0,0,0.0,10,0.0,0.000163235558977,0.0,0.0,1.0,0.361,0.6191986798677668,1
"Jean Regnier
Had lost a pig - did not know why. Had suspected her over loss of c",0,1,unknown,0,0,0.0,7,0.0,0.0001270518879907,0.0,0.0,1.0,0.4927113702623905,0.5040541815246684,1
Jean Reguard,0,1,unknown,0,0,0.0,10,0.0,0.0001781096837467,0.1671325584816831,0.0019261843596458,1.0,0.3548099173553719,0.515265523438255,1
Jean Reillemant de la Chapelle,0,1,unknown,0,0,0.0,1,0.0,5.199845858232365e-05,0.0,0.0,0.0,0.0,0.00741388825915092,0
Jean Remy,0,1,unknown,0,0,0.0,2,0.0008804754567466,0.0001138936129456,0.1577011175123204,0.0005305938177292,0.0,0.5,0.00540929129943148,0
Jean Renard,0,1,unknown,0,0,0.1818181818181817,11,0.0012967682069805,0.0002035795791355,0.191044776119403,0.0051089841628485,0.8181818181818182,0.2961169938016529,0.6224699655601126,1
Jean Renesson Vigenberg de Condé,0,1,unknown,0,0,0.0,10,0.0,0.0001590684563301,0.0,0.0,1.0,0.361,0.6181903121558553,1
Jean Renolbard,0,0,unknown,0,0,0.0,1,0.0,5.087262633874921e-05,0.1804105292412752,0.0015971785103641,0.0,0.0,0.004621809747923567,0
Jean Reullemant,0,1,unknown,0,0,0.0,1,0.0,5.342528073261925e-05,0.1612949027403095,0.0011715367018432,0.0,0.0,0.0048742884968537336,0
Jean Reullemant de la Chapelle,0,1,unknown,0,0,0.0,1,0.0,5.2702246277539e-05,0.0,0.0,0.0,0.0,0.007419202557617201,0
Jean Richard de Bathelemont,0,1,unknown,0,0,0.0,1,0.0,6.805260726221143e-05,0.0,0.0,0.0,0.0,0.0075360582081958494,0
Jean Richier de Fontenay,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Jean Robert,0,0,unknown,0,0,0.0,1,0.0,4.918451129948732e-05,0.1782799748901443,0.0012794567701314,0.0,0.0,0.004642744708977389,0
Jean Robert charrettier,0,1,unknown,0,0,0.0,1,0.0,5.763532541357515e-05,0.1668196336135687,0.0002166377912093,0.0,0.0,0.004835888419282594,0
Jean Robert de Girecourt,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Jean Rolbey,0,0,unknown,0,0,0.0,1,0.0,5.038940057350797e-05,0.2031473533619456,0.0104422194934661,0.0,0.0,0.0042693165055971115,0
Jean Rosselat,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Rouyer,0,1,unknown,0,0,0.0,1,0.0,4.095974371452434e-05,0.0,0.0,0.0,0.0,0.007331027634687055,0
Jean Saffrois,0,1,unknown,0,0,0.0,1,0.0,4.210504386642341e-05,0.1646913848718785,0.0003732068005816,0.0,0.0,0.004784524080015408,0
Jean Sagaire,0,1,unknown,0,0,0.0,2,0.0156858523041442,9.355985261387692e-05,0.199245812505481,0.004805542976023,0.0,0.5,0.0007142267393985707,0
Jean Sainctrey de Bathelemont,0,1,unknown,0,0,0.0,1,0.0,6.805260726221143e-05,0.0,0.0,0.0,0.0,0.0075360582081958494,0
Jean Saulnier,0,0,unknown,0,0,0.0,2,0.0002201188641866,9.089217464706604e-05,0.1310189723776022,6.015780739051783e-06,0.0,1.0,0.006164898144300956,0
Jean Saulnier de Mouriviller,0,1,unknown,0,0,0.0,1,0.0,6.989383311941244e-05,0.0,0.0,0.0,0.0,0.0075501967828732735,0
Jean Sebille,0,0,unknown,0,0,0.0,1,0.0,4.341292522832858e-05,0.1511492532348734,6.163326930435763e-05,0.0,0.0,0.004965794239162758,0
Jean Seigaire de Nompatelize,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Serge,0,0,unknown,0,0,0.0,1,0.0,4.918451129948732e-05,0.1782799748901443,0.0012794567701314,0.0,0.0,0.004642744708977389,0
Jean Sernay,0,0,unknown,0,0,0.0,1,0.0,5.067625184054402e-05,0.1852727717524259,0.0014140045469235,0.0,0.0,0.004564777779818155,0
Jean Simon,0,1,unknown,0,0,0.0,2,0.0011389313435396,8.756999616556443e-05,0.1956175470317276,0.0038239719838529,0.0,0.525625,0.00458426584956325,0
Jean Simon de Brehimont,0,1,unknown,0,0,0.0,1,0.0,6.059600284110221e-05,0.1211701021306098,1.198977459750549e-05,0.0,0.0,0.005463099144022567,0
Jean Simon de la Chapelle,0,1,unknown,0,0,0.0727272727272727,11,0.0,0.0002466744839864,0.0,0.0,0.9272727272727272,0.3021040241350393,0.7145286945770598,1
Jean Simon de la Voivrelle,0,1,unknown,0,0,0.0,1,0.0,5.641316443814461e-05,0.14852585474276,0.0016598269123686,0.0,0.0,0.005048428088889174,0
Jean Simonin,0,1,unknown,0,0,0.0,2,0.0015411873218622,9.896492482724594e-05,0.1681032888165439,0.0002209714618155,0.0,0.5,0.0047713918011968795,0
Jean Simonin de Bussang,0,1,unknown,0,0,0.0,9,0.0,0.0001270518879907,0.0,0.0,1.0,0.3964334705075445,0.5756060606805029,1
Jean Sterbey,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Jean Symmonet,0,0,unknown,0,0,0.0,1,0.0,5.650216610048815e-05,0.1746348962336664,0.0007449780022721,0.0,0.0,0.004727688379366978,0
Jean Symon,0,1,unknown,0,0,1.0,3,0.0042164300150651,0.000106108653845,0.183344092963202,0.0011391398775402,0.0,0.3333333333333333,0.762904513399009,1
Jean Symon de Brehimont,0,1,unknown,0,0,0.0,10,0.0,0.0001297405982119,0.1421243588139622,0.003726574660935,1.0,0.3433326530612245,0.5181568785113747,1
Jean Symonin,0,1,unknown,0,0,0.0,1,0.0,3.593522369633044e-05,0.152110601546547,0.0001555924657787,0.0,0.0,0.004914723125673246,0
Jean Symonin Cordonnier,0,1,unknown,0,0,0.0,1,0.0,6.931058766154121e-05,0.0,0.0,0.0,0.0,0.00754571525766778,0
Jean Tanaire,0,1,unknown,0,0,0.0,1,0.0,6.237580206612934e-05,0.1585208442351299,0.000401196543765,0.0,0.0,0.004963115192678107,0
Jean Taxerant,0,1,unknown,0,0,0.0,10,0.0,0.0001726606908404,0.1801173299508482,0.0059158811806039,1.0,0.3127289078165702,0.5031630791623767,1
Jean Tessainct,0,1,unknown,0,0,0.0,10,0.0,0.0001781096837467,0.1671325584816831,0.0019261843596458,1.0,0.3548099173553719,0.515265523438255,1
Jean Thiebauld Gerard,0,1,unknown,0,0,0.0,10,0.0,0.0001334193429199,0.1254728703575866,2.2960379282706835e-05,1.0,0.3077930461073318,0.5320048353081234,1
Jean Thiebauld Michiel de Quebrux,0,1,unknown,0,0,0.0,6,0.0,0.0001109569222193,0.1368097790088517,0.0001384973780835,1.0,0.508644386574074,0.37712515053447215,0
Jean Thiebault,0,0,unknown,0,0,0.0,1,0.0,4.89061138712344e-05,0.1811802232854864,0.0011148580051261,0.0,0.0,0.004608299219221141,0
